Project ID,Project Name,Project URL,Summary,Project Start,Start Year,Last Updated,Last Updated Year,Update Recency,Start Decade,Modality,Project Home Country/Territory,Location,City,State/Region,Country,Latitude,Longitude,Coordinate Stack Size,Shared Coordinate,Named Contributor Band,Project Type Count,Topic Count,Era Count,Organization Type Count,Contributor Type Count,Leadership Tag Count,Funding Type Count,BIPOC Run,Women Run,Leadership Data Available,Temporal Data Status,Location Detail Status,Project Types,Topics,Eras Studied,Organization Types,Contributor Roles,Leadership Classifications,Funding Resources
bdph_0730,A Great Thing for Our People: the Institute for Colored Youth in the Civil War Era,https://exhibits.library.villanova.edu/institute-colored-youth,"In 1866, the Board of Managers of the Institute for Colored Youth (ICY) published a list of the first thirty-seven graduates of the school from the first graduation in 1856 to 1864. In the spring of 2014, Professor Judy Giesberg at Villanova University challenged students in a graduate seminar to choose a few to see what they might learn about these individuals and this school that stood at the center of the Black community in Civil War Philadelphia but about which we know very little. The results were mixed, and not all students were keen on pursuing a project that seemed littered with obstacles. But several students were enthusiastic about continuing the project. With a grant from the Pennsylvania Abolition Society, Michael Johnson, James Kopaczewski, and Elizabeth Motich worked with the archivist at Cheyney University and at archives throughout Philadelphia to identify primary source materials documenting the founding of the ICY and how the people at the school experienced the Civil War and Emancipation. We created this exhibit and the accompanying archive as a celebration of Black excellence and to honor the work ICY alumni did to advance the cause of freedom. We dedicate “A Great Thing for Our People” to these extraordinary graduates and to the alumni of Cheyney University.",2014,2014,2019,2019,Last update before 2020,2010s,Digital,United States,"800 Lancaster Avenue, Villanova, PA 19085",N/A,PA,USA,40.0364344,-75.3405208,1,No,1-5,2,2,1,1,1,1,1,No,No,No,Complete,Needs location detail review,Data Mining/Mapping/Visualization; Educational Resources,Black Education/Black Students; U.S. History,19th Century,PWI (Graduate),Faculty,Data Not Available,Other/Unknown
bdph_0731,"Land, Wealth, and Liberation: The making and unmaking of Black wealth in the United States",https://collections.libraries.indiana.edu/iulibraries/s/land-wealth-liberation/page/introduction,This exhibit pulls together stories spanning the period 1820-2020 that show how formerly enslaved Africans and their descendants in the land now known as the United States of America worked to generate individual and collective capital through owning land and creating communities.,2022,2022,2024,2024,Updated 2023-2024,2020s,Digital,United States,"1320 East Tenth Street, Bloomington, Indiana 47405",BLOOMINGTON,IN,USA,39.1710061,-86.51679969999999,1,No,11-25,2,2,3,1,3,2,1,Yes,Yes,Yes,Complete,Location detail present,Data Mining/Mapping/Visualization; Educational Resources,Race Relations/Racial Inequality/Racism; U.S. History,19th Century; 20th Century; 21st Century,University Library,Graduate Students; Library Professionals; Undergraduate Students,BIPOC Run; Women Run,Grants/Awards (Institutional/Internal)
bdph_0732,Mapping Black California,https://mappingblackca.com/,"MBC, a Black Voice News project, equips the state’s population with data-driven knowledge on all things Black and data in California to eliminate regional and local systemic inequities.",2017,2017,2022,2022,Updated 2020-2022,2010s,Digital,United States,"Riverside, CA",Riverside,N/A,N/A,33.9806005,-117.3754942,1,No,1-5,3,1,1,1,1,1,2,No,No,No,Complete,Needs location detail review,Data Mining/Mapping/Visualization; Educational Resources; Resource Hub,Black Communities/Urban Renewal,21st Century,Non-profit/NGO,Faculty,Data Not Available,Grants/Awards (Private: Foundations/Charities); Grants/Awards (Public: State or Local)
bdph_0733,Mississippi Civil Rights Project,https://mscivilrightsproject.org/,"The Mississippi Civil Rights Project is an interactive, evolving repository of information about the civil rights movement in Mississippi, cross-referenced by county, by topic, and by person.",2017,2017,2025,2025,Updated 2025-2026,2010s,Digital,United States,Mississippi,Mississippi,N/A,N/A,32.3546679,-89.3985283,2,Yes,Unspecified,2,1,1,1,1,1,2,No,No,No,Complete,Needs location detail review,Data Mining/Mapping/Visualization; Educational Resources,Civil Rights Movement/Black Power,20th Century,Community Group,Other/Unknown,Data Not Available,Grants/Awards (Private: Foundations/Charities); Grants/Awards (Public/Federal)
bdph_0734,No Longer Yours: Slavery and Freedom Seeking in North Carolina,https://dlas.uncg.edu/interpretations/nly/,"This project explores the world of the enslaved and highlights the freedom-seekers of North Carolina. This project can be approached through three central units: Interactive Maps, Story Maps, and the No Longer Yours: Aspects of Slavery and Freedom-Seeking in North Carolina Study Book. Each of the three blends together while simultaneously serving as independent projects. Thus, one does not have to view all of the units to learn about slavery in North Carolina, although exploring each unit is encouraged.",2024,2024,2024,2024,Updated 2023-2024,2020s,Digital,United States,"Greensboro, NC",Greensboro,N/A,N/A,36.0725632,-79.791534,1,No,1-5,2,3,2,1,1,1,1,No,No,No,Complete,Needs location detail review,Data Mining/Mapping/Visualization; Educational Resources,Abolitionists/Emancipation/Reconstruction; Transatlantic Slave Trade/Slavery; U.S. History,18th Century; 19th Century,Minority Serving Institution (Graduate),Faculty,Data Not Available,Grants/Awards (Private: Foundations/Charities)
bdph_0735,Nomadic Archivists Project,https://www.nomadicarchivistsproject.com/,"The Nomadic Archivists Project (NAP) is a pioneering initiative dedicated to partnering with individuals, community groups, organizations, and institutions to establish, preserve, and enhance collections that illuminate the global Black experience.",2017,2017,2025,2025,Updated 2025-2026,2010s,Digital,United States,"Rochester, NY",Rochester,N/A,N/A,43.15657789999999,-77.6088465,1,No,1-5,2,1,1,1,2,1,1,No,No,No,Complete,Needs location detail review,Digital Publishing & Digital Editions; Resource Hub,Black Activism/Advocacy,21st Century,Non-profit/NGO,Community Members; Library Professionals,Data Not Available,Other/Unknown
bdph_0736,NOMAD Project,https://nomad-project.co.uk/,"Centered on workshops engaging Somali communities, Nomad explores the creative use of immersive mixed reality and web-based technology to contextualise archival Somali objects with the people and traditions to which they belong.",2018,2018,2018,2018,Last update before 2020,2010s,Mixed,United Kingdom,"Great Russell St, London WC1B 3DG, United Kingdom",Great Russell St,N/A,United Kingdom,51.5179041,-0.1271769,1,No,1-5,2,2,1,1,1,1,1,No,No,No,Complete,Location detail present,Digital Collections/Databases/Archives; Events/Programming,African History; Black People and Technology,21st Century,Independent Scholar/Individual Research,Community Members,Data Not Available,Other/Unknown
bdph_0737,Periodical Poets,https://periodicalpoets.com/,"In the nineteenth century, New York City's print culture was largely dominated by Printing House Square, a lower-Manhattan collective of media groups including The Sun, The Tribune, Scientific America, The World, The Day Book, and Hearth and Home. Only blocks away, Samuel Cornish and John Russwurm published the first Black-owned newspaper Freedom's Journal and Thomas Hamilton edited the first Black literary magazine The Anglo-African Magazine. Poetry - both original and reprinted - was a regular part of these periodicals.",2024,2024,2024,2024,Updated 2023-2024,2020s,Digital,United States,"Ithaca, NY 14850",N/A,NY,USA,42.4439614,-76.5018807,1,No,1-5,1,1,1,1,1,1,1,No,No,No,Complete,Needs location detail review,Digital Publishing & Digital Editions,Black Literature,19th Century,Independent Scholar/Individual Research,Graduate Students,Data Not Available,Other/Unknown
bdph_0738,The Philadelphia 1838 Black Metropolis,https://www.1838blackmetropolis.com/,"1838 Black Metropolis centers on the Black population of Philadelphia prior to 1870. We are a movement to reclaim our connection to space, restore our history back into collective consciousness and rewrite history to include near-lost memory.",45017,2023,2025,2025,Updated 2025-2026,2020s,Digital,United States,"Philadelphia, PA",Philadelphia,N/A,N/A,39.9525839,-75.1652215,1,No,1-5,5,7,2,2,3,4,1,Yes,Yes,Yes,Complete,Needs location detail review,Data Mining/Mapping/Visualization; Digital Collections/Databases/Archives; Educational Resources; Exhibits & Digital Storytelling; Local History & Local Places,Abolitionists/Emancipation/Reconstruction; Black Activism/Advocacy; Black Communities/Urban Renewal; Black Education/Black Students; Black Religions; Black Soldiers/American Civil War; Race Relations/Racial Inequality/Racism,18th Century; 19th Century,Community Group; Independent Scholar/Individual Research,Community Members; Faculty; Fellows and/or Postdocs,BIPOC Run; Community Run; LGBTQ+ Run; Women Run,Grants/Awards (Private: Foundations/Charities)
bdph_0739,Segregation by Design,https://www.segregationbydesign.com/,"Using historic aerial photography, this ongoing project aims to document the destruction of communities of color due to red-lining, “urban renewal,” and freeway construction. Through a series of stark aerial before-and-after comparisons, figure-ground diagrams, and demographic data, this project will reveal the extent to which the American city was methodically hollowed out based on race. The project will cover the roughly 180 municipalities which received federal funding from the 1956 Federal Highway Act, which created the interstate highway system.",2022,2022,2024,2024,Updated 2023-2024,2020s,Digital,The Netherlands,"Mekelweg 5, 2628 CD Delft, Netherlands",Mekelweg 5,N/A,Netherlands,52.00197559999999,4.3756974,1,No,1-5,3,2,1,1,1,1,4,No,No,No,Complete,Location detail present,Data Mining/Mapping/Visualization; Digital Publishing & Digital Editions; Local History & Local Places,Black Communities/Urban Renewal; Segregation,20th Century,Independent Scholar/Individual Research,Graduate Students,Data Not Available,Grants/Awards (Institutional/Internal); Grants/Awards (Private: Corporate/Individual Sponsors); Grants/Awards (Private: Foundations/Charities); Small Donations
bdph_0740,Slavery in the President's Neighborhood,https://www.whitehousehistory.org/spn/introduction,"Enslaved individuals in the President’s Neighborhood primarily lived in the homes of their owners. Some slept on straw mats outside of their owner’s bedrooms to provide around the clock service. Others slept on kitchen floors, above stables, or in other areas of the home. This project is dedicate to the enslaved who lived and worked around the White House and maintaining their memory.",2020,2020,2020,2020,Updated 2020-2022,2020s,Digital,United States,"1600 Pennsylvania Ave NW, Washington, DC 20500",Washington,DC,USA,38.89771400000001,-77.0365461,1,No,Unspecified,2,3,2,1,1,1,5,No,No,No,Complete,Location detail present,Data Mining/Mapping/Visualization; Educational Resources,Black Communities/Urban Renewal; Transatlantic Slave Trade/Slavery; U.S. History,18th Century; 19th Century,Public Library,Other/Unknown,Data Not Available,In-Kind Support; Merchandise/Sales; Other/Unknown; Paywall/Access fees; Small Donations
bdph_0741,Slavery Law & Power,https://slaverylawpower.org/,"SLP (Slavery, Law, and Power) is a project dedicated to bringing the many disparate sources that help to explain the long history of slavery and its connection to struggles over power in early America, particularly in the colonies that would become the United States. Going back to the early English Empire, this project traces the rise of the slave trade along with the parallel struggles between monarchical power and early democratic institutions and ideals. We are creating a curated set of documents that help researchers and students to understand the background to the fierce struggles over both slavery and power during the American Revolution, when questions of monarchical power, consent to government, and hereditary slavery were all fiercely debated. After America separated from Britain, the United States was still deeply influenced by this long history, especially up to the Civil War. The colonial legacies of these debates continued to affect the course of politics, law, and justice in American society as a whole.",2021,2021,2024,2024,Updated 2023-2024,2020s,Digital,United States,"College Park, MD 20742 USA",N/A,MD,USA,38.9908487,-76.944141,2,Yes,26-50,3,3,3,1,3,1,1,No,No,No,Complete,Needs location detail review,Digital Collections/Databases/Archives; Educational Resources; Exhibits & Digital Storytelling,Politics and Government; Transatlantic Slave Trade/Slavery; U.S. History,17th Century; 18th Century; 19th Century,Non-profit/NGO,Faculty; Graduate Students; Library Professionals,Data Not Available,Other/Unknown
